Date,Demand,,max,min,avg
07/31/2017,5.4,,27.9,15.4,21.7
08/01/2017,5.4,,,14.7,
08/02/2017,3.9,,27.1,14.6,20.9
08/03/2017,4.0,,26.3,15.8,21.1
08/04/2017,1.9,,24.7,14.8,19.8
08/05/2017,0.5,,18.4,10.2,14.3
08/06/2017,0.4,,23.9,9.2,16.6
08/07/2017,1.4,,21.5,11.2,16.4
08/08/2017,2.9,,24.3,10.6,17.5
08/09/2017,2.3,,25.7,12.5,19.1
08/10/2017,4.4,,26.4,12.5,19.5
08/11/2017,4.3,,24.5,14.4,19.5
08/12/2017,2.6,,23.3,13.3,18.3
08/13/2017,0.7,,24.2,11.5,17.9
08/14/2017,2.6,,24.7,11.5,18.1
08/15/2017,2.2,,24.7,14.6,19.7
08/16/2017,3.3,,22.6,13,17.8
08/17/2017,1.6,,22.6,12.4,17.5
08/18/2017,0.5,,24.7,17.5,21.1
08/19/2017,0.5,,20.9,12.8,16.9
08/20/2017,0.5,,27.1,11,19.1
08/21/2017,2.9,,28.2,14.1,21.2
08/22/2017,2.0,,23.4,14.5,19
08/23/2017,1.4,,19.7,11.4,15.6
08/24/2017,1.8,,17.6,7.3,12.5
08/25/2017,0.5,,19.4,5.3,12.4
08/26/2017,1.2,,20.1,5.5,12.8
08/27/2017,0.2,,21.4,6.2,13.8
08/28/2017,1.5,,21.4,13.7,17.6
08/29/2017,1.0,,21.8,9.5,15.7
08/30/2017,1.4,,23.1,8.1,15.6
08/31/2017,1.7,,16.2,4.8,10.5
09/01/2017,1.9,,17.3,3,10.2
09/02/2017,0.2,,19.7,2.3,11
09/03/2017,0.2,,19,10.8,14.9
09/04/2017,,,25,12.1,18.6
09/05/2017,2.1,,18.5,7,12.8
09/06/2017,1.9,,18.9,5.3,12.1
09/07/2017,1.8,,17.9,6.8,12.4
09/08/2017,2.7,,15.4,5.9,10.7
09/09/2017,1.1,,16.4,4.1,10.3
09/10/2017,1.9,,18.1,3.1,10.6
09/11/2017,2.5,,21.6,4,12.8
09/12/2017,1.5,,23.9,5.4,14.7
09/13/2017,1.5,,24,8.2,16.1
09/14/2017,3.2,,25.9,11.9,18.9
09/15/2017,2.7,,24.9,10.7,17.8
09/16/2017,1.6,,26.9,11.6,19.3
09/17/2017,1.5,,26.1,11.5,18.8
09/18/2017,4.1,,25.8,12.8,19.3
09/19/2017,1.2,,21.5,17.7,19.6
09/20/2017,1.7,,24.9,14.6,19.8
09/21/2017,2.6,,26.4,12.3,19.4
09/22/2017,3.4,,26.8,13.5,20.2
09/23/2017,2.8,,29.3,15.6,22.5
09/24/2017,3.3,,31.2,16.4,23.8
09/25/2017,5.9,,29.8,15,22.4
09/26/2017,3.2,,29.4,15.9,22.7
09/27/2017,3.0,,22.1,12.4,17.3
09/28/2017,1.9,,15.1,3.4,9.3
09/29/2017,6.9,,13.3,2.8,8.1
09/30/2017,3.9,,13,0.8,6.9
10/01/2017,2.5,,16.7,-0.8,8
10/02/2017,5.9,,18.5,1.4,10
10/03/2017,2.2,,23.8,3.7,13.8
10/04/2017,1.8,,23.3,6.4,14.9
10/05/2017,1.2,,19,4.7,11.9
10/06/2017,2.4,,17.1,11.4,14.3
10/07/2017,0.5,,21.5,14.8,18.2
10/08/2017,0.2,,22.2,11.4,16.8
10/09/2017,0.7,,21,9.6,15.3
10/10/2017,1.2,,19.2,5.7,12.5
10/11/2017,4.2,,9.3,4.9,7.1
10/12/2017,4.7,,14.4,4.6,9.5
10/13/2017,2.6,,17.4,7.7,12.6
10/14/2017,1.4,,18.2,9.6,13.9
10/15/2017,,,20.6,4.2,12.4
10/16/2017,0.5,,7.1,-1.5,2.8
10/17/2017,5.8,,18.7,-0.8,9
10/18/2017,2.5,,20.7,2.9,11.8
10/19/2017,1.7,,18.7,5.9,12.3
10/20/2017,2.2,,22.2,4.8,13.5
10/21/2017,0.4,,22,5.9,14
10/22/2017,0.4,,23.1,4.2,13.7
10/23/2017,2.0,,18.3,9.7,14
10/24/2017,1.4,,15.1,8.1,11.6
10/25/2017,4.4,,10.2,-0.1,5.1
10/26/2017,6.4,,8.8,-1.9,3.5
10/27/2017,5.3,,12.7,-0.5,6.1
10/28/2017,1.0,,10.8,1.3,6.1
10/29/2017,1.6,,7.7,-0.4,3.7
10/30/2017,5.1,,6.8,2.3,4.6
10/31/2017,3.9,,6.5,-0.9,2.8
11/01/2017,3.9,,5.5,1,3.3
11/02/2017,4.0,,13,5.1,9.1
11/03/2017,2.0,,9.1,-3.1,3
11/04/2017,2.5,,4.9,-2.6,1.2
11/05/2017,0.6,,14.6,3.8,9.2
11/06/2017,6.0,,9,0.9,5
11/07/2017,4.5,,7.7,-2.2,2.8
11/08/2017,5.2,,7.4,-4.1,1.7
11/09/2017,5.0,,5.9,-8.8,-1.5
11/10/2017,7.9,,-5.4,-15.4,-10.4
11/11/2017,3.4,,-1.5,-15.3,-8.4
11/12/2017,2.8,,2.7,-1.7,0.5
11/13/2017,5.2,,3.2,0.2,1.7
11/14/2017,3.1,,5.5,-2.1,1.7
11/15/2017,3.9,,6,1.8,3.9
11/16/2017,4.4,,6.2,-3.6,1.3
11/17/2017,3.4,,1.3,-5.8,-2.3
11/18/2017,1.5,,5.3,-0.4,2.5
11/19/2017,2.7,,-0.3,-7.1,-3.7
11/20/2017,4.1,,3.7,-6.9,-1.6
11/21/2017,3.3,,8,0.7,4.4
11/22/2017,5.8,,0.8,-5.3,-2.3
11/23/2017,4.2,,1.3,-3.1,-0.9
11/24/2017,2.4,,8.9,-0.4,4.3
11/25/2017,1.0,,8.7,-0.7,4
11/26/2017,2.2,,2.9,-4.7,-0.9
11/27/2017,4.2,,1.9,-6.7,-2.4
11/28/2017,2.5,,15.6,-3.1,6.3
11/29/2017,3.6,,6.6,-6.8,-0.1
11/30/2017,4.2,,4.2,-1.8,1.2
12/01/2017,4.6,,4.7,-2.2,1.3
12/02/2017,1.0,,7,-3.3,1.9
12/03/2017,0.6,,5.5,-3.1,1.2
12/04/2017,2.1,,8.2,-4.1,2.1
12/05/2017,2.6,,11.8,-2.3,4.8
12/06/2017,3.6,,-0.8,-3.5,-2.2
12/07/2017,2.4,,-1.4,-5.5,-3.5
12/08/2017,4.0,,-1,-5.8,-3.4
12/09/2017,2.0,,-1.3,-7.8,-4.6
12/10/2017,1.8,,-3.2,-9.7,-6.5
12/11/2017,5.0,,-5.1,-18.6,-11.9
12/12/2017,5.2,,-4.5,-15.4,-10
12/13/2017,8.2,,-11.3,-18.7,-15
12/14/2017,9.5,,-8.5,-23.7,-16.1
12/15/2017,3.8,,-5.1,-12.2,-8.7
12/16/2017,3.4,,-5.5,-20.9,-13.2
12/17/2017,2.1,,-8.5,-24.6,-16.6
12/18/2017,4.7,,1.9,-8.6,-3.4
12/19/2017,2.0,,4.1,-0.7,1.7
12/20/2017,3.2,,-0.1,-10.6,-5.4
12/21/2017,3.5,,-6.3,-12.8,-9.6
12/22/2017,2.8,,-6.1,-9,-7.6
12/23/2017,1.9,,-0.2,-7.5,-3.9
12/24/2017,2.4,,-2.3,-7.2,-4.8
12/25/2017,1.9,,-5.2,-12.4,-8.8
12/26/2017,4.6,,-12.1,-16.9,-14.5
12/27/2017,8.5,,-14.5,-28.3,-21.4
12/28/2017,11.0,,-16.4,-33,-24.7
12/29/2017,7.1,,-14.4,-26.5,-20.5
12/30/2017,4.7,,-8.9,-22.2,-15.6
12/31/2017,4.8,,-17.5,-30.4,-24
01/01/2018,4.5,,-12.1,-32,-22.1
01/02/2018,5.8,,-7.1,-22.6,-14.9
01/03/2018,5.0,,-8.7,-14.1,-11.4
01/04/2018,4.9,,-9.2,-24.7,-17
01/05/2018,9.5,,-20.3,-26.6,-23.5
01/06/2018,6.9,,-19.9,-28.2,-24.1
01/07/2018,4.5,,-4.5,-21.5,-13
01/08/2018,6.4,,0.1,-4.7,-2.3
01/09/2018,3.6,,-1.4,-7.1,-4.3
01/10/2018,6.5,,5.1,-11.7,-3.3
01/11/2018,3.6,,9.6,3,6.3
01/12/2018,4.1,,9.6,-14.9,-2.7
01/13/2018,4.2,,-14.8,-21.7,-18.3
01/14/2018,3.3,,-7.5,-22.5,-15
01/15/2018,6.5,,-11.1,-14.3,-12.7
01/16/2018,2.0,,-7.3,-16.9,-12.1
01/17/2018,3.9,,-6.1,-21.6,-13.9
01/18/2018,2.7,,-5.2,-11.2,-8.2
01/19/2018,2.7,,1.3,-6.5,-2.6
01/20/2018,1.7,,4.9,0.7,2.8
01/21/2018,1.2,,3.7,-2,0.9
01/22/2018,2.7,,0.7,-1.3,-0.3
01/23/2018,3.5,,,-1.3,
01/24/2018,4.4,,-8.6,-15.5,-12.1
01/25/2018,6.1,,-4.7,-16.1,-10.4
01/26/2018,1.8,,4.1,-9.3,-2.6
01/27/2018,1.3,,7.9,-1.8,3.1
01/28/2018,1.0,,0.7,-7,-3.2
01/29/2018,5.6,,-4.7,-9.3,-7
01/30/2018,4.9,,-9.3,-18.9,-14.1
01/31/2018,4.2,,0.8,-18.6,-8.9
02/01/2018,1.8,,2.3,-11.8,-4.8
02/02/2018,3.9,,-11.5,-20.5,-16
02/03/2018,4.1,,-4.3,-12.2,-8.3
02/04/2018,1.3,,-1,-14.3,-7.7
02/05/2018,4.4,,-8.8,-18.3,-13.6
02/06/2018,3.1,,-6.9,-18.4,-12.7
02/07/2018,4.3,,-7.3,-18,-12.7
02/08/2018,4.1,,-8.5,-15.5,-12
02/09/2018,4.6,,-7.6,-12.5,-10.1
02/10/2018,2.0,,-6.5,-12.3,-9.4
02/11/2018,1.6,,-5.2,-12.9,-9.1
02/12/2018,3.8,,-4.4,-17.6,-11
02/13/2018,3.8,,-5.3,-17.2,-11.3
02/14/2018,1.7,,4.7,-10.8,-3.1
02/15/2018,2.0,,6.8,-1.3,2.8
02/16/2018,2.8,,0.6,-14,-6.7
02/17/2018,2.3,,-1.5,-17.3,-9.4
02/18/2018,1.2,,1.4,-4.1,-1.4
02/19/2018,2.6,,2.1,-8.5,-3.2
02/20/2018,4.4,,12.5,1.7,7.1
02/21/2018,2.3,,12,-4.3,3.9
02/22/2018,3.8,,-0.4,-6.7,-3.6
02/23/2018,3.1,,3.6,-4.5,-0.5
02/24/2018,1.4,,2.6,-1.5,0.6
02/25/2018,1.5,,7.6,-0.9,3.4
02/26/2018,2.9,,3.6,-4,-0.2
02/27/2018,1.9,,11.5,-5.4,3.1
02/28/2018,1.8,,13.2,-0.6,6.3
03/01/2018,2.0,,4,-2.7,0.7
03/02/2018,3.0,,0.6,-3.5,-1.5
03/03/2018,1.9,,2.2,-5.2,-1.5
03/04/2018,3.1,,0,-7.1,-3.6
03/05/2018,4.7,,0.2,-8.9,-4.4
03/06/2018,4.1,,0.1,-2.9,-1.4
03/07/2018,2.9,,2.6,-1.6,0.5
03/08/2018,2.2,,-0.8,-4.1,-2.5
03/09/2018,3.3,,-0.6,-3.4,-2
03/10/2018,2.3,,-1.8,-7.5,-4.7
03/11/2018,2.4,,-1.2,-11.4,-6.3
03/12/2018,2.7,,-1.7,-11.2,-6.5
03/13/2018,3.8,,-0.5,-4.5,-2.5
03/14/2018,3.3,,-1.9,-5.5,-3.7
03/15/2018,3.0,,1.7,-9.5,-3.9
03/16/2018,3.6,,-4.2,-11.2,-7.7
03/17/2018,2.1,,-0.2,-9,-4.6
03/18/2018,1.1,,4.8,-10.5,-2.9
03/19/2018,4.3,,-1.2,-12.2,-6.7
03/20/2018,4.5,,2.2,-9.9,-3.9
03/21/2018,5.1,,3.9,-7.9,-2
03/22/2018,2.9,,2.1,-6.9,-2.4
03/23/2018,2.2,,2.3,-6.5,-2.1
03/24/2018,2.0,,-0.4,-8.3,-4.4
03/25/2018,1.7,,4.3,-10.5,-3.1
03/26/2018,2.2,,8.5,-6.7,0.9
03/27/2018,3.6,,4.7,0.9,2.8
03/28/2018,1.9,,5.9,-1.9,2
03/29/2018,2.2,,4.7,-3,0.9
03/30/2018,1.1,,2.8,-4.7,-1
03/31/2018,1.7,,8.1,-5.3,1.4
04/01/2018,1.3,,-0.6,-7.9,-4.3
04/02/2018,3.9,,4.6,-8.1,-1.8
04/03/2018,3.6,,3.9,-2.5,0.7
04/04/2018,3.3,,2,-7,-2.5
04/05/2018,3.5,,-1.1,-15.7,-8.4
04/06/2018,2.7,,1.1,-4.9,-1.9
04/07/2018,2.6,,-1.7,-6.4,-4.1
04/08/2018,3.5,,-2,-8.4,-5.2
04/09/2018,4.2,,2.3,-8,-2.9
04/10/2018,1.0,,4.4,-5,-0.3
04/11/2018,1.9,,4,-5.7,-0.9
04/12/2018,2.8,,6,-5.7,0.2
04/13/2018,1.7,,2.8,-0.1,1.4
04/14/2018,2.7,,0.9,-6.7,-2.9
04/15/2018,3.2,,-0.8,-5.3,-3.1
04/16/2018,4.4,,1.8,-1,0.4
04/17/2018,1.8,,0.2,-2.4,-1.1
04/18/2018,3.1,,2.1,-0.5,0.8
04/19/2018,2.6,,1.2,-2.3,-0.6
04/20/2018,2.2,,3,-3.4,-0.2
04/21/2018,1.2,,9.2,-5.5,1.9
04/22/2018,1.0,,13.6,-4,4.8
04/23/2018,2.4,,16.8,-3.1,6.9
04/24/2018,1.8,,16.9,1.7,9.3
04/25/2018,1.9,,10.1,2.2,6.2
04/26/2018,1.4,,11.6,-0.7,5.5
04/27/2018,2.5,,14.9,-1.8,6.6
04/28/2018,0.8,,5.6,-0.8,2.4
04/29/2018,1.1,,7.5,-0.9,3.3
04/30/2018,1.7,,16,0.5,8.3
05/01/2018,2.2,,27.4,-0.1,13.7
05/02/2018,3.9,,24.3,11.2,17.8
05/03/2018,1.9,,15.9,5.9,10.9
05/04/2018,2.5,,23.4,4.5,14
05/05/2018,3.2,,22.7,2.9,12.8
05/06/2018,0.6,,19.1,4.2,11.7
05/07/2018,3.3,,17.3,3.4,10.4
05/08/2018,3.1,,22.3,2.6,12.5
05/09/2018,2.4,,25,5.6,15.3
05/10/2018,3.5,,17.4,2.9,10.2
05/11/2018,1.8,,11,0.4,5.7
05/12/2018,1.2,,16.7,0.6,8.7
05/13/2018,0.2,,20.9,2.5,11.7
05/14/2018,3.6,,24.6,3.3,14
05/15/2018,1.9,,18.1,3.8,11
05/16/2018,2.1,,23.4,3.7,13.6
05/17/2018,2.0,,22,7.9,15
05/18/2018,1.6,,18.4,6.2,12.3
05/19/2018,0.5,,15.7,10.5,13.1
05/20/2018,0.4,,17.1,2.6,9.9
05/21/2018,0.9,,23.2,2.2,12.7
05/22/2018,2.8,,17.6,11.2,14.4
05/23/2018,1.6,,22.3,8.6,15.5
05/24/2018,4.8,,27,7.1,17.1
05/25/2018,10.2,,29.1,13.8,21.5
05/26/2018,12.0,,27.2,14.3,20.8
05/27/2018,9.7,,27.4,14.4,20.9
05/28/2018,12.1,,27.2,13.6,20.4
05/29/2018,12.2,,27.3,14.5,20.9
05/30/2018,8.2,,29.2,15,22.1
05/31/2018,11.5,,29.5,17.8,23.7
06/01/2018,7.7,,24.4,12.6,18.5
06/02/2018,2.1,,23.1,10.3,16.7
06/03/2018,1.0,,20.5,9.8,15.2
06/04/2018,5.8,,14.5,7.1,10.8
06/05/2018,3.2,,12.2,7.3,9.8
06/06/2018,2.8,,,8.8,
06/07/2018,3.7,,22.7,10.6,16.7
06/08/2018,3.4,,22.8,8.6,15.7
06/09/2018,1.1,,23.6,7.3,15.5
06/10/2018,0.4,,22.7,10.1,16.4
06/11/2018,2.2,,22.3,7.2,14.8
06/12/2018,4.0,,26.3,4.6,15.5
06/13/2018,5.3,,27.4,13.9,20.7
06/14/2018,2.7,,20.7,9.7,15.2
06/15/2018,4.1,,23.7,7.2,15.5
06/16/2018,2.4,,26.5,8.3,17.4
06/17/2018,3.5,,30.3,13.4,21.9
06/18/2018,13.2,,28.2,15.9,22.1
06/19/2018,4.4,,23.1,9.5,16.3
06/20/2018,3.9,,24.6,7.7,16.2
06/21/2018,1.9,,22.1,8.8,15.5
06/22/2018,2.7,,23.9,7.1,15.5
06/23/2018,1.2,,18.1,15.9,17
06/24/2018,0.6,,22.6,11.2,16.9
06/25/2018,3.0,,21.7,7.2,14.5
06/26/2018,2.7,,22.9,5.4,14.2
06/27/2018,3.9,,19.4,15.8,17.6
06/28/2018,6.8,,26.6,15,20.8
06/29/2018,6.0,,30.2,14.4,22.3
06/30/2018,9.2,,32.6,20.3,26.5
07/01/2018,10.3,,33.7,21.8,27.8
07/02/2018,10.0,,29.8,16.5,23.2
07/03/2018,16.3,,30.6,15,22.8
07/04/2018,12.0,,31.5,14.2,22.9
07/05/2018,13.7,,33.2,17.3,25.3
07/06/2018,5.8,,21.9,9.8,15.9
07/07/2018,3.1,,26.1,8.5,17.3
07/08/2018,2.8,,28.7,9.9,19.3
07/09/2018,6.6,,31,10.9,21
07/10/2018,6.6,,27.3,14.6,21
07/11/2018,5.6,,26.3,11.9,19.1
07/12/2018,6.2,,27.6,11.8,19.7
07/13/2018,3.8,,29.1,17.3,23.2
07/14/2018,2.6,,25.4,16.6,21
07/15/2018,2.7,,30.7,14.8,22.8
07/16/2018,6.0,,28.6,17.1,22.8
07/17/2018,3.1,,23.9,13.9,18.9
07/18/2018,2.9,,22.8,9.9,16.4
07/19/2018,1.6,,24.6,7.4,16
07/20/2018,2.3,,28.8,10.5,19.7
07/21/2018,2.6,,25.9,17.2,21.6
07/22/2018,1.0,,21.2,15.7,18.5
07/23/2018,3.6,,26.5,19.6,23
07/24/2018,3.6,,26.9,20.4,23.6
07/25/2018,3.2,,26.3,14,20.2
07/26/2018,1.9,,27.8,12.1,19.9
07/27/2018,2.1,,24.2,14,19.1
07/28/2018,0.8,,20.2,11.5,15.8
07/29/2018,0.6,,24.7,9,16.9
07/30/2018,2.7,,26.1,10.3,18.2
07/31/2018,2.5,,26,11.9,19
08/01/2018,5.5,,25,18.1,21.5
08/02/2018,3.4,,27,15.7,21.4
08/03/2018,4.1,,27.6,14.9,21.2
08/04/2018,1.5,,28.2,15.1,21.7
08/05/2018,3.2,,33,14,23.5
08/06/2018,4.6,,29.8,19.7,24.7
08/07/2018,5.4,,27.5,18.2,22.8
08/08/2018,4.7,,25.4,14.1,19.8
08/09/2018,3.1,,28.5,12.9,20.7
08/10/2018,4.1,,25.1,11.3,18.2
08/11/2018,1.4,,26.6,11.4,19
08/12/2018,1.3,,28,13.7,20.8
08/13/2018,5.7,,28.8,13.2,21
08/14/2018,4.7,,29.3,16.8,23.1
08/15/2018,3.4,,30.6,17.6,24.1
08/16/2018,5.4,,29.7,15.8,22.8
08/17/2018,2.0,,25.1,19.8,22.5
08/18/2018,3.1,,24,14.7,19.3
08/19/2018,1.7,,25,11.6,18.3
08/20/2018,4.8,,25.2,12.8,19
08/21/2018,2.0,,21.8,17,19.4
08/22/2018,1.9,,19.7,11.7,15.7
08/23/2018,1.6,,26.2,11,18.6
08/24/2018,2.3,,26.4,11.5,18.9
08/25/2018,1.9,,23,18.2,20.6
08/26/2018,1.9,,26.3,15.3,20.8
08/27/2018,5.6,,26.4,14.4,20.4
08/28/2018,4.1,,29.1,18.4,23.7
08/29/2018,2.8,,26.2,15.8,21
08/30/2018,2.3,,19.4,10.9,15.2
08/31/2018,2.6,,22.3,10.2,16.2
09/01/2018,2.5,,26.9,10.7,18.8
09/02/2018,1.0,,28.7,20,24.3
09/03/2018,2.5,,27.6,15,21.3
09/04/2018,5.7,,27.7,13.5,20.6
09/05/2018,5.1,,33,17.7,25.3
09/06/2018,5.1,,24.5,10.5,17.5
09/07/2018,1.1,,22.3,7.5,14.9
09/08/2018,0.6,,17.3,7.7,12.5
09/09/2018,0.8,,15,7.6,11.3
09/10/2018,5.7,,14,11.7,12.9
09/11/2018,3.2,,18.8,8.1,13.4
09/12/2018,2.3,,23.4,6.9,15.1
09/13/2018,2.2,,25.3,9.7,17.5
09/14/2018,2.8,,28,14.4,21.2
09/15/2018,2.3,,27.6,17.1,22.3
09/16/2018,1.9,,28.4,14.8,21.6
09/17/2018,5.0,,28.7,14.5,21.6
09/18/2018,4.7,,23.3,11.9,17.6
09/19/2018,1.0,,18.8,8.8,13.8
09/20/2018,2.2,,17.5,10.1,13.8
09/21/2018,3.4,,30.1,10.1,20.1
09/22/2018,0.8,,15.6,2.2,8.9
09/23/2018,1.9,,17.8,1.5,9.7
09/24/2018,5.0,,19.4,8.2,13.8
09/25/2018,3.6,,20.4,14.3,17.3
09/26/2018,2.3,,20.8,4.6,12.7
09/27/2018,1.8,,16.9,2.7,9.8
09/28/2018,2.0,,18.1,4.9,11.5
09/29/2018,4.3,,13.8,2.3,8
09/30/2018,5.0,,10.8,3.9,7.4
10/01/2018,10.6,,10.4,6.5,8.4
10/02/2018,9.2,,10.2,6.8,8.5
10/03/2018,6.9,,18.2,8.8,13.5
10/04/2018,4.8,,21.4,0.2,10.8
10/05/2018,4.8,,9.2,-0.4,4.4
10/06/2018,3.0,,16.6,7.8,12.2
10/07/2018,0.8,,12.7,8.5,10.6
10/08/2018,2.1,,13.6,8.4,11
10/09/2018,5.5,,26.5,10.6,18.6
10/10/2018,2.6,,26.7,12.1,19.4
10/11/2018,1.6,,20.8,6,13.4
10/12/2018,3.0,,8,3.4,5.7
10/13/2018,3.0,,8.3,-1.7,3.3
10/14/2018,3.5,,15.3,-2,6.7
10/15/2018,6.7,,10.4,1.8,6.1
10/16/2018,5.9,,9.8,0.9,5.4
10/17/2018,3.8,,6.4,-1.8,2.3
10/18/2018,6.9,,5.9,-4.2,0.9
10/19/2018,5.1,,14.3,2.6,8.5
10/20/2018,2.3,,10.4,-1,4.7
10/21/2018,2.7,,3.5,-2.3,0.6
10/22/2018,4.9,,9.7,-3.1,3.3
10/23/2018,6.1,,,,
10/24/2018,6.0,,3.2,-1.2,1
10/25/2018,5.4,,6.5,-2.3,2.1
10/26/2018,3.0,,5.3,2.1,3.7
10/27/2018,3.3,,6.2,0.1,3.2
10/28/2018,1.2,,3.9,-0.3,1.8
10/29/2018,4.3,,3.3,-3.4,0
10/30/2018,4.1,,10.4,-5.4,2.5
10/31/2018,2.1,,10.2,2.6,6.4
11/01/2018,2.7,,8,2.9,5.5
11/02/2018,5.2,,4.4,1.8,3.1
11/03/2018,3.5,,4.4,0.3,2.4
11/04/2018,2.9,,6,0.4,3.2
11/05/2018,5.0,,9.2,3.5,6.3
11/06/2018,1.2,,14,6.7,10.3
11/07/2018,2.5,,7.4,2.6,5
11/08/2018,5.4,,4.9,0.6,2.7
11/09/2018,3.8,,2.1,0,1.1
11/10/2018,3.3,,1.4,-4.1,-1.3
11/11/2018,3.6,,0.6,-6.2,-2.8
11/12/2018,6.1,,4.4,-1.1,1.7
11/13/2018,1.9,,0.1,-8.4,-4.1
11/14/2018,5.4,,-6.6,-13.7,-10.1
11/15/2018,5.8,,-0.6,-9.6,-5.1
11/16/2018,2.0,,2.1,-0.6,0.7
11/17/2018,1.8,,1.9,-4.6,-1.3
11/18/2018,3.7,,-0.3,-7.1,-3.7
11/19/2018,5.0,,1.4,-3.2,-0.9
11/20/2018,4.3,,-0.9,-8.4,-4.6
11/21/2018,5.3,,-0.9,-18,-9.4
11/22/2018,6.3,,-7.5,-19.9,-13.7
11/23/2018,4.7,,0.7,-8.8,-4
11/24/2018,3.1,,3.6,-0.7,1.4
11/25/2018,1.4,,3.9,0.1,2
11/26/2018,3.0,,1.9,0,1
11/27/2018,2.8,,0.4,-4,-1.8
11/28/2018,3.2,,-0.8,-3.9,-2.4
11/29/2018,4.9,,0.7,-3,-1.1
11/30/2018,5.7,,0.5,-7.2,-3.3
12/01/2018,4.3,,1.4,-6.7,-2.6
12/02/2018,1.6,,7.1,0.4,3.7
12/03/2018,4.5,,4.9,-5.2,-0.2
12/04/2018,4.4,,-3.1,-8.7,-5.9
12/05/2018,4.2,,0.7,-7.9,-3.6
12/06/2018,2.5,,-0.1,-10.1,-5.1
12/07/2018,6.6,,-7,-17.5,-12.3
12/08/2018,1.2,,-2.5,-9.1,-5.8
12/09/2018,1.5,,-0.8,-5.4,-3.1
12/10/2018,4.8,,-0.6,-3.8,-2.2
12/11/2018,5.1,,-1.6,-4,-2.8
12/12/2018,4.1,,-1.3,-7.6,-4.5
12/13/2018,3.4,,-1.1,-6.2,-3.6
12/14/2018,4.2,,2.2,-2.9,-0.4
12/15/2018,2.4,,1.8,-2.7,-0.5
12/16/2018,3.2,,0.8,-6,-2.6
12/17/2018,7.1,,1.4,-6.9,-2.7
12/18/2018,4.7,,-4.2,-10.8,-7.5
12/19/2018,2.2,,5.3,-6.2,-0.4
12/20/2018,3.2,,3.7,-4.2,-0.2
12/21/2018,4.5,,2.6,-3.5,-0.5
12/22/2018,3.5,,-3.5,-6.4,-5
12/23/2018,2.9,,-1.3,-6.9,-4.1
12/24/2018,2.4,,-0.2,-5.7,-3
12/25/2018,0.8,,-2.5,-9.9,-6.2
12/26/2018,2.3,,-0.3,-15.2,-7.7
12/27/2018,5.4,,0.6,-14.7,-7.1
12/28/2018,4.5,,9.2,0.3,4.7
12/29/2018,2.3,,0.3,-9.9,-4.8
12/30/2018,2.9,,-1.1,-8.3,-4.7
12/31/2018,2.2,,1.4,-9.2,-3.9
01/01/2019,1.7,,0.8,-12.4,-5.8
01/02/2019,8.2,,-4.8,-15.7,-10.2
01/03/2019,4.0,,-0.8,-6.9,-3.9
01/04/2019,4.5,,5.1,-6,-0.4
01/05/2019,1.9,,2.1,-2.8,-0.4
01/06/2019,2.1,,1.8,-11.5,-4.9
01/07/2019,7.0,,2,-11.6,-4.8
01/08/2019,3.3,,5,0.7,2.9
01/09/2019,3.6,,1.5,-7.7,-3.1
01/10/2019,6.5,,-7.7,-16.8,-12.2
01/11/2019,7.7,,-11,-19.3,-15.2
01/12/2019,3.6,,-8.8,-16,-12.4
01/13/2019,3.5,,-8.5,-17.5,-13
01/14/2019,6.9,,-2.5,-15.8,-9.1
01/15/2019,3.6,,-0.6,-4,-2.3
01/16/2019,3.3,,-1.4,-18.3,-9.8
01/17/2019,4.4,,-6.5,-19.1,-12.8
01/18/2019,4.8,,,,
01/19/2019,5.6,,-16.2,-19.9,-18
01/20/2019,8.7,,-18.7,-25.4,-22
01/21/2019,16.8,,-15.4,-26.7,-21.1
01/22/2019,8.8,,-2.9,-23.8,-13.3
01/23/2019,4.8,,4.8,-3.6,0.6
01/24/2019,3.6,,0.8,-7.9,-3.5
01/25/2019,4.5,,-4.7,-12.6,-8.7
01/26/2019,4.6,,-10.5,-17.9,-14.2
01/27/2019,3.7,,-9.4,-19.4,-14.4
01/28/2019,9.6,,-15.9,-22.5,-19.2
01/29/2019,6.9,,-6.4,-16.7,-11.5
01/30/2019,6.7,,-16.3,-21.3,-18.8
01/31/2019,8.3,,-14,-19.7,-16.9
02/01/2019,5.3,,-10,-20.4,-15.2
02/02/2019,4.2,,-2.3,-19.3,-10.8
02/03/2019,1.5,,5.7,-3,1.4
02/04/2019,3.8,,9.8,1.8,5.8
02/05/2019,3.4,,6.5,-10.1,-1.8
02/06/2019,3.9,,-5,-9.4,-7.2
02/07/2019,2.8,,1.9,-6.4,-2.2
02/08/2019,4.0,,4,-10.3,-3.2
02/09/2019,3.4,,-7.9,-11.1,-9.5
02/10/2019,2.5,,-4.8,-8.9,-6.9
02/11/2019,4.8,,-5.8,-13.7,-9.8
02/12/2019,4.6,,-7.6,-12.7,-10.2
02/13/2019,4.3,,-1.2,-8.1,-4.6
02/14/2019,3.7,,-1.1,-8.3,-4.7
02/15/2019,3.0,,2.1,-5.9,-1.9
02/16/2019,2.2,,-5.9,-18.7,-12.3
02/17/2019,2.7,,-8.5,-21.7,-15.1
02/18/2019,2.9,,-7.6,-18.6,-13.1
02/19/2019,5.0,,-6.2,-20.4,-13.3
02/20/2019,5.8,,-1.5,-20.8,-11.1
